BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT_AMOUNT,INVOICE_INFO,NOTE,NUMBER,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Buyer :Mario Gonzales
6862 Nicole Via
Gomezview, TN 63730 US
Tel:+(283)510-5622
Email:urhodes@example.net
Site:http://ford-mack.biz/",6862 Nicole Via,"Gomezview, TN 63730 US",,urhodes@example.net,Buyer :Mario Gonzales,"Buyer :Mario Gonzales | 6862 Nicole Via | Gomezview, TN 63730 US | Tel:+(283)510-5622 | Email:urhodes@example.net | Site:http://ford-mack.biz/",http://ford-mack.biz/,+(283)510-5622,USD,Date: 25-Oct-2007,2007-10-25,,[],"Note:
This order is shipped through blue dart courier",Invoice number 8Y2M4d-107,PO Number :28,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 673.78  USD,673.78,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.69%):  45.10 USD,45.1,BALANCE DUE : 692.33 USD,692.33,"Total in words:  six hundred and ninety-
-two point three three",Template5_Instance57.json
"Bill to:Carl Olson
65693 Caitlyn Walks Suite 267
New Melissa, ME 97185 US
Tel:+(141)929-0193
Email:brettobrien@example.org
Site:http://www.henry-pierce.com/",65693 Caitlyn Walks Suite 267,"New Melissa, ME 97185 US",,brettobrien@example.org,Bill to:Carl Olson,"Bill to:Carl Olson | 65693 Caitlyn Walks Suite 267 | New Melissa, ME 97185 US | Tel:+(141)929-0193 | Email:brettobrien@example.org | Site:http://www.henry-pierce.com/",http://www.henry-pierce.com/,+(141)929-0193,USD,Invoice Date: 17-Aug-2002,2002-08-17,,[],Note:Total payment due in 14 days.,INVOICE # 5Y9M5d-822,PO Number :08,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 393.28  USD,393.28,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.24%):  16.69 USD,16.69,BALANCE DUE : 393.69 USD,393.69,"Total in words:  three hundred and nine-
ty-three point six nine",Template5_Instance58.json
"Bill to:Curtis Woodward
312 Claire Gateway
Port Vincent, ME 28576 US
Tel:+(095)533-0639
Email:robertsbrianna@example.com
Site:http://newman-eaton.net/",312 Claire Gateway,"Port Vincent, ME 28576 US",,robertsbrianna@example.com,Bill to:Curtis Woodward,"Bill to:Curtis Woodward | 312 Claire Gateway | Port Vincent, ME 28576 US | Tel:+(095)533-0639 | Email:robertsbrianna@example.com | Site:http://newman-eaton.net/",http://newman-eaton.net/,+(095)533-0639,USD,Date: 07-Jun-2003,2003-06-07,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",Invoice number 1434-910,PO Number :49,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 373.74  USD,373.74,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.27%):  23.45 USD,23.45,BALANCE DUE : 378.99 USD,378.99,"Total in words:  three hundred and seven-
ty-eight point nine nine",Template5_Instance59.json
"Bill to:Jesse Wagner
54219 Lawson Well
Prattstad, ME 19525 US
Tel:+(843)303-4284
Email:xwatson@example.com
Site:https://www.christensen-ford.net/",54219 Lawson Well,"Prattstad, ME 19525 US",,xwatson@example.com,Bill to:Jesse Wagner,"Bill to:Jesse Wagner | 54219 Lawson Well | Prattstad, ME 19525 US | Tel:+(843)303-4284 | Email:xwatson@example.com | Site:https://www.christensen-ford.net/",https://www.christensen-ford.net/,+(843)303-4284,USD,Invoice Date: 01-Apr-2008,2008-04-01,,[],Thank you for your business!,INVOICE # INV/39-57/710,PO Number :97,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 193.98  $,193.98,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.67%):  10.99 $,10.99,BALANCE DUE : 199.91 $,199.91,"Total in words:  one hundred and ninet-
y-nine point nine one",Template5_Instance6.json
"Buyer :Heather Bell
4127 Joel Flat
Ericshire, AK 75875 US
Tel:+(652)628-4074
Email:justincarlson@example.com
Site:https://brooks.com/",4127 Joel Flat,"Ericshire, AK 75875 US",,justincarlson@example.com,Buyer :Heather Bell,"Buyer :Heather Bell | 4127 Joel Flat | Ericshire, AK 75875 US | Tel:+(652)628-4074 | Email:justincarlson@example.com | Site:https://brooks.com/",https://brooks.com/,+(652)628-4074,USD,Invoice Date: 07-Aug-1997,1997-08-07,,[],Note:Total payment due in 14 days.,INVOICE # 8133-812,PO Number :16,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1010.64  USD,0.64,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.64%):  67.09 USD,67.09,BALANCE DUE : 1037.71 USD,7.71,"Total in words:  one thousand and thirt-
y-seven point seven one",Template5_Instance60.json
"Buyer :Mia Ho
9784 Bryant Islands Suite 820
New Aaron, NM 98300 US
Tel:+(188)933-6456
Email:jacquelineharrison@example.org
Site:https://www.griffith.com/",9784 Bryant Islands Suite 820,"New Aaron, NM 98300 US",,jacquelineharrison@example.org,Buyer :Mia Ho,"Buyer :Mia Ho | 9784 Bryant Islands Suite 820 | New Aaron, NM 98300 US | Tel:+(188)933-6456 | Email:jacquelineharrison@example.org | Site:https://www.griffith.com/",https://www.griffith.com/,+(188)933-6456,USD,Date: 15-Oct-2014,2014-10-15,,[],Note:Total payment due in 14 days.,Invoice number INV/25-89/293,PO Number :03,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 325.80  $,325.8,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.62%):  11.79 $,11.79,BALANCE DUE : 328.11 $,328.11,"Total in words:  three hundred and twen-
ty-eight point one one",Template5_Instance61.json
"Buyer :Michael Taylor
51500 Brian Crescent Apt. 053
East Jonathan, NC 86656 US
Tel:+(245)645-4056
Email:wstephens@example.com
Site:https://watson.org/",51500 Brian Crescent Apt. 053,"East Jonathan, NC 86656 US",,wstephens@example.com,Buyer :Michael Taylor,"Buyer :Michael Taylor | 51500 Brian Crescent Apt. 053 | East Jonathan, NC 86656 US | Tel:+(245)645-4056 | Email:wstephens@example.com | Site:https://watson.org/",https://watson.org/,+(245)645-4056,USD,Invoice Date: 01-Mar-2005,2005-03-01,,[],Thank you for choosing us!,Invoice number 9739-899,PO Number :86,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 974.99  USD,974.99,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.39%):  62.25 USD,62.25,BALANCE DUE : 988.78 USD,988.78,"Total in words:  nine hundred and eighty-
-eight point seven eight",Template5_Instance62.json
"Buyer :Andrew Lewis
614 Megan Bypass Apt. 605
Jameshaven, NH 47437 US
Tel:+(069)321-0411
Email:okirk@example.org
Site:http://www.haley.com/",614 Megan Bypass Apt. 605,"Jameshaven, NH 47437 US",,okirk@example.org,Buyer :Andrew Lewis,"Buyer :Andrew Lewis | 614 Megan Bypass Apt. 605 | Jameshaven, NH 47437 US | Tel:+(069)321-0411 | Email:okirk@example.org | Site:http://www.haley.com/",http://www.haley.com/,+(069)321-0411,EUR,Date: 30-Oct-1994,1994-10-30,,[],Thank you for your business!,INVOICE # INV/79-87/090,PO Number :35,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 678.00  EUR,678.0,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.97%):  47.27 EUR,47.27,BALANCE DUE : 699.03 EUR,699.03,"Total in words:  six hundred and ninety-
-nine point zero three",Template5_Instance63.json
"Bill to:Benjamin Mclaughlin
298 Gomez Land Apt. 535
Jesuston, NM 70388 US
Tel:+(247)280-7288
Email:sharon25@example.com
Site:https://www.brown.com/",298 Gomez Land Apt. 535,"Jesuston, NM 70388 US",,sharon25@example.com,Bill to:Benjamin Mclaughlin,"Bill to:Benjamin Mclaughlin | 298 Gomez Land Apt. 535 | Jesuston, NM 70388 US | Tel:+(247)280-7288 | Email:sharon25@example.com | Site:https://www.brown.com/",https://www.brown.com/,+(247)280-7288,EUR,Date: 21-Jul-2018,2018-07-21,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE # 9Y6M8d-108,PO Number :29,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 578.12  EUR,578.12,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.62%):  26.73 EUR,26.73,BALANCE DUE : 580.92 EUR,580.92,"Total in words:  five hundred and ei-
ghty point nine two",Template5_Instance64.json
"Buyer :Clifford Perry
2707 Stephanie Forge
South John, DE 90116 US
Tel:+(778)620-5888
Email:cpowers@example.com
Site:http://brown.com/",2707 Stephanie Forge,"South John, DE 90116 US",,cpowers@example.com,Buyer :Clifford Perry,"Buyer :Clifford Perry | 2707 Stephanie Forge | South John, DE 90116 US | Tel:+(778)620-5888 | Email:cpowers@example.com | Site:http://brown.com/",http://brown.com/,+(778)620-5888,USD,Invoice Date: 04-Sep-2018,2018-09-04,,[],Note:Total payment due in 14 days.,Invoice number 6Y6M6d-698,PO Number :19,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 339.64  $,339.64,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.18%):  21.00 $,21.0,BALANCE DUE : 357.11 $,357.11,"Total in words:  three hundred and fif-
ty-seven point one one",Template5_Instance65.json
"Bill to:Christian Chang
29059 Melissa Trail Suite 831
New Lauraport, GA 17851 US
Tel:+(525)426-1527
Email:william05@example.net
Site:https://www.garcia.biz/",29059 Melissa Trail Suite 831,"New Lauraport, GA 17851 US",,william05@example.net,Bill to:Christian Chang,"Bill to:Christian Chang | 29059 Melissa Trail Suite 831 | New Lauraport, GA 17851 US | Tel:+(525)426-1527 | Email:william05@example.net | Site:https://www.garcia.biz/",https://www.garcia.biz/,+(525)426-1527,EUR,Date: 02-Nov-2019,2019-11-02,,[],Thank you for your business!,INVOICE # INV/38-30/289,PO Number :95,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 989.24  EUR,989.24,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.65%):  46.01 EUR,46.01,BALANCE DUE : 989.65 EUR,989.65,"Total in words:  nine hundred and eigh-
ty-nine point six five",Template5_Instance66.json
"Bill to:Erin Moody
720 Kevin Isle
New Tammyview, CO 03291 US
Tel:+(477)606-2987
Email:stevenspatty@example.org
Site:https://richmond.com/",720 Kevin Isle,"New Tammyview, CO 03291 US",,stevenspatty@example.org,Bill to:Erin Moody,"Bill to:Erin Moody | 720 Kevin Isle | New Tammyview, CO 03291 US | Tel:+(477)606-2987 | Email:stevenspatty@example.org | Site:https://richmond.com/",https://richmond.com/,+(477)606-2987,EUR,Date: 30-Jun-2013,2013-06-30,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE # INV/44-37/195,PO Number :85,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1456.41  EUR,6.41,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.09%):  74.09 EUR,74.09,BALANCE DUE : 1496.57 EUR,6.57,"Total in words:  one thousand, four hundred an-
d ninety-six point five seven",Template5_Instance67.json
"Bill to:Allison Banks
5623 Moody Junction Apt. 000
East Tina, NY 49227 US
Tel:+(242)506-2245
Email:richardpowell@example.com
Site:http://www.williams-travis.com/",5623 Moody Junction Apt. 000,"East Tina, NY 49227 US",,richardpowell@example.com,Bill to:Allison Banks,"Bill to:Allison Banks | 5623 Moody Junction Apt. 000 | East Tina, NY 49227 US | Tel:+(242)506-2245 | Email:richardpowell@example.com | Site:http://www.williams-travis.com/",http://www.williams-travis.com/,+(242)506-2245,USD,Date: 09-Oct-2001,2001-10-09,,[],"Note:
This order is shipped through blue dart courier",INVOICE # 9128-313,PO Number :05,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 757.13  $,757.13,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.12%):  38.74 $,38.74,BALANCE DUE : 786.25 $,786.25,"Total in words:  seven hundred and eig-
hty-six point two five",Template5_Instance68.json
"Buyer :Caitlyn Smith
091 Le Cape Apt. 895
East Michaelstad, WI 31932 US
Tel:+(444)271-0689
Email:frivera@example.org
Site:https://smith-wiggins.com/",091 Le Cape Apt. 895,"East Michaelstad, WI 31932 US",,frivera@example.org,Buyer :Caitlyn Smith,"Buyer :Caitlyn Smith | 091 Le Cape Apt. 895 | East Michaelstad, WI 31932 US | Tel:+(444)271-0689 | Email:frivera@example.org | Site:https://smith-wiggins.com/",https://smith-wiggins.com/,+(444)271-0689,USD,Invoice Date: 01-Feb-2017,2017-02-01,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID 6589-324,PO Number :81,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 390.82  $,390.82,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.81%):  26.60 $,26.6,BALANCE DUE : 397.88 $,397.88,"Total in words:  three hundred and ninety-
-seven point eight eight",Template5_Instance69.json
"Buyer :Alicia Wu
3749 Hamilton Meadow Suite 617
Vanessafort, WV 39715 US
Tel:+(989)367-2152
Email:jerrygibbs@example.com
Site:http://www.pearson-leon.biz/",3749 Hamilton Meadow Suite 617,"Vanessafort, WV 39715 US",,jerrygibbs@example.com,Buyer :Alicia Wu,"Buyer :Alicia Wu | 3749 Hamilton Meadow Suite 617 | Vanessafort, WV 39715 US | Tel:+(989)367-2152 | Email:jerrygibbs@example.com | Site:http://www.pearson-leon.biz/",http://www.pearson-leon.biz/,+(989)367-2152,USD,Invoice Date: 08-Oct-2006,2006-10-08,,[],Note:Total payment due in 14 days.,INVOICE ID 5Y9M7d-605,PO Number :73,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 550.96  USD,550.96,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.75%):  37.17 USD,37.17,BALANCE DUE : 580.25 USD,580.25,"Total in words:  five hundred and ei-
ghty point two five",Template5_Instance7.json
"Buyer :Nicholas Bailey
645 Monica Radial Suite 839
Jamesshire, IA 17429 US
Tel:+(348)299-7446
Email:meyersangela@example.net
Site:https://frazier.com/",645 Monica Radial Suite 839,"Jamesshire, IA 17429 US",,meyersangela@example.net,Buyer :Nicholas Bailey,"Buyer :Nicholas Bailey | 645 Monica Radial Suite 839 | Jamesshire, IA 17429 US | Tel:+(348)299-7446 | Email:meyersangela@example.net | Site:https://frazier.com/",https://frazier.com/,+(348)299-7446,USD,Date: 08-Nov-1998,1998-11-08,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",Invoice number INV85922949,PO Number :04,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1212.77  $,2.77,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.30%):  76.38 $,76.38,BALANCE DUE : 1230.57 $,0.57,"Total in words:  one thousand, two hundred -
and thirty point five seven",Template5_Instance70.json
"Buyer :Collin Harrell
67845 Davis Shore Apt. 462
Nancymouth, TN 76864 US
Tel:+(557)592-6735
Email:gfrank@example.com
Site:http://www.harmon.com/",67845 Davis Shore Apt. 462,"Nancymouth, TN 76864 US",,gfrank@example.com,Buyer :Collin Harrell,"Buyer :Collin Harrell | 67845 Davis Shore Apt. 462 | Nancymouth, TN 76864 US | Tel:+(557)592-6735 | Email:gfrank@example.com | Site:http://www.harmon.com/",http://www.harmon.com/,+(557)592-6735,EUR,Date: 31-Oct-1993,1993-10-31,,[],Note:Total payment due in 14 days.,INVOICE # INV/23-91/837,PO Number :73,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 841.57  EUR,841.57,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.60%):  47.11 EUR,47.11,BALANCE DUE : 851.06 EUR,851.06,"Total in words:  eight hundred and fif-
ty-one point zero six",Template5_Instance71.json
"Buyer :Natalie Hernandez
490 Day Valleys
Bookerfurt, LA 72411 US
Tel:+(073)769-6397
Email:pwilliams@example.org
Site:https://www.moore.com/",490 Day Valleys,"Bookerfurt, LA 72411 US",,pwilliams@example.org,Buyer :Natalie Hernandez,"Buyer :Natalie Hernandez | 490 Day Valleys | Bookerfurt, LA 72411 US | Tel:+(073)769-6397 | Email:pwilliams@example.org | Site:https://www.moore.com/",https://www.moore.com/,+(073)769-6397,USD,Date: 24-Feb-2012,2012-02-24,,[],Thank you for choosing us!,Invoice number INV/29-25/654,PO Number :61,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 452.97  USD,452.97,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.28%):  19.41 USD,19.41,BALANCE DUE : 466.54 USD,466.54,"Total in words:  four hundred and sixt-
y-six point five four",Template5_Instance72.json
"Buyer :William Anderson
68832 Schmidt Field Apt. 551
Lawrencehaven, NV 31653 US
Tel:+(690)882-6318
Email:morrowgrant@example.com
Site:http://www.morgan.com/",68832 Schmidt Field Apt. 551,"Lawrencehaven, NV 31653 US",,morrowgrant@example.com,Buyer :William Anderson,"Buyer :William Anderson | 68832 Schmidt Field Apt. 551 | Lawrencehaven, NV 31653 US | Tel:+(690)882-6318 | Email:morrowgrant@example.com | Site:http://www.morgan.com/",http://www.morgan.com/,+(690)882-6318,USD,Date: 08-Mar-2020,2020-03-08,,[],Note:Total payment due in 14 days.,Invoice number INV/58-96/838,PO Number :85,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 870.60  USD,870.6,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.62%):  31.48 USD,31.48,BALANCE DUE : 886.76 USD,886.76,"Total in words:  eight hundred and eigh-
ty-six point seven six",Template5_Instance73.json
"Bill to:David Lee
618 Carlos Village Apt. 264
Mccartyshire, UT 26190 US
Tel:+(641)066-5893
Email:iclark@example.net
Site:http://www.padilla-drake.com/",618 Carlos Village Apt. 264,"Mccartyshire, UT 26190 US",,iclark@example.net,Bill to:David Lee,"Bill to:David Lee | 618 Carlos Village Apt. 264 | Mccartyshire, UT 26190 US | Tel:+(641)066-5893 | Email:iclark@example.net | Site:http://www.padilla-drake.com/",http://www.padilla-drake.com/,+(641)066-5893,USD,Date: 22-Jan-1997,1997-01-22,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID INV/10-90/723,PO Number :09,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 437.55  $,437.55,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.02%):  17.61 $,17.61,BALANCE DUE : 435.65 $,435.65,"Total in words:  four hundred and thir-
ty-five point six five",Template5_Instance74.json
"Buyer :Stephen Wilkerson
815 Rocha Mission Apt. 177
Mejiabury, TX 61483 US
Tel:+(204)189-5161
Email:mmorgan@example.net
Site:https://gomez.biz/",815 Rocha Mission Apt. 177,"Mejiabury, TX 61483 US",,mmorgan@example.net,Buyer :Stephen Wilkerson,"Buyer :Stephen Wilkerson | 815 Rocha Mission Apt. 177 | Mejiabury, TX 61483 US | Tel:+(204)189-5161 | Email:mmorgan@example.net | Site:https://gomez.biz/",https://gomez.biz/,+(204)189-5161,USD,Invoice Date: 10-Dec-2018,2018-12-10,,[],Note:Total payment due in 14 days.,INVOICE # 5Y2M5d-254,PO Number :18,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 435.25  USD,435.25,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.22%):  14.00 USD,14.0,BALANCE DUE : 430.84 USD,430.84,"Total in words:  four hundred and thi-
rty point eight four",Template5_Instance75.json
"Buyer :Samantha Oneal
0912 Diane Islands
South Benjaminhaven, ID 10528 US
Tel:+(534)615-5086
Email:pharris@example.com
Site:https://mathis-bennett.info/",0912 Diane Islands,"South Benjaminhaven, ID 10528 US",,pharris@example.com,Buyer :Samantha Oneal,"Buyer :Samantha Oneal | 0912 Diane Islands | South Benjaminhaven, ID 10528 US | Tel:+(534)615-5086 | Email:pharris@example.com | Site:https://mathis-bennett.info/",https://mathis-bennett.info/,+(534)615-5086,EUR,Invoice Date: 06-Nov-2006,2006-11-06,,[],Note:Total payment due in 14 days.,INVOICE ID INV69224413,PO Number :75,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 598.56  EUR,598.56,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.86%):  29.12 EUR,29.12,BALANCE DUE : 621.51 EUR,621.51,"Total in words:  six hundred and twen-
ty-one point five one",Template5_Instance76.json
"Bill to:Tara Erickson
951 Brian Meadows
Jessicaburgh, SD 95515 US
Tel:+(341)771-6840
Email:brett95@example.com
Site:https://www.mitchell-decker.com/",951 Brian Meadows,"Jessicaburgh, SD 95515 US",,brett95@example.com,Bill to:Tara Erickson,"Bill to:Tara Erickson | 951 Brian Meadows | Jessicaburgh, SD 95515 US | Tel:+(341)771-6840 | Email:brett95@example.com | Site:https://www.mitchell-decker.com/",https://www.mitchell-decker.com/,+(341)771-6840,EUR,Date: 10-Feb-2020,2020-02-10,,[],Thank you for your business!,INVOICE # 7Y9M7d-697,PO Number :68,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 727.19  EUR,727.19,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.64%):  33.75 EUR,33.75,BALANCE DUE : 727.13 EUR,727.13,"Total in words:  seven hundred and twent-
y-seven point one three",Template5_Instance77.json
"Buyer :Sandra Patton
646 Silva Circles Suite 372
Davidfort, AL 68933 US
Tel:+(993)019-8765
Email:christinedavis@example.com
Site:https://www.pace-gonzalez.info/",646 Silva Circles Suite 372,"Davidfort, AL 68933 US",,christinedavis@example.com,Buyer :Sandra Patton,"Buyer :Sandra Patton | 646 Silva Circles Suite 372 | Davidfort, AL 68933 US | Tel:+(993)019-8765 | Email:christinedavis@example.com | Site:https://www.pace-gonzalez.info/",https://www.pace-gonzalez.info/,+(993)019-8765,USD,Date: 24-Dec-2019,2019-12-24,,[],Thank you for choosing us!,INVOICE # 6Y9M3d-405,PO Number :95,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 913.34  USD,913.34,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.36%):  48.96 USD,48.96,BALANCE DUE : 950.06 USD,950.06,"Total in words:  nine hundred and f-
ifty point zero six",Template5_Instance78.json
