BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT,DISCOUNT_AMOUNT,DUE_DATE,DUE_DATE_NORM,GSTIN_BUYER,GSTIN_SELLER,INVOICE_INFO,NOTE,PAYMENT_DETAILS,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_SITE,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Buyer :Angela Wilson
14425 Thomas Circle
North Tonyamouth, TN 59517 US
Tel:+(969)127-3134
Email:fordangel@example.net
Site:https://woods.com/",14425 Thomas Circle,"North Tonyamouth, TN 59517 US",,fordangel@example.net,Buyer :Angela Wilson,"Buyer :Angela Wilson | 14425 Thomas Circle | North Tonyamouth, TN 59517 US | Tel:+(969)127-3134 | Email:fordangel@example.net | Site:https://woods.com/",https://woods.com/,+(969)127-3134,USD,Invoice Date: 11-May-2013,2013-05-11,DISCOUNT(4.01%): (-)  12.48,-12.48,Due Date : 21-May-2016,2016-05-21,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  11883890
Bank Swift Code      SBININBB250",PO Number :99,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 311.26  USD,311.26,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.18%):  13.03 USD,13.03,COMMERCIAL INVOICE,TOTAL : 312.12 USD,312.12,"Total in words:  three hundred and t-
welve point one two",Template1_Instance107.json
"Bill to:Crystal Beck
9890 Mcdonald Parks
Nicholeport, MO 02536 US
Tel:+(752)892-6097
Email:ewashington@example.com
Site:https://foley-hodges.info/",9890 Mcdonald Parks,"Nicholeport, MO 02536 US",,ewashington@example.com,Bill to:Crystal Beck,"Bill to:Crystal Beck | 9890 Mcdonald Parks | Nicholeport, MO 02536 US | Tel:+(752)892-6097 | Email:ewashington@example.com | Site:https://foley-hodges.info/",https://foley-hodges.info/,+(752)892-6097,USD,Invoice Date: 22-May-2013,2013-05-22,DISCOUNT(3.79%): (-)  12.31,-12.31,Due Date : 31-Jan-2011,2011-01-31,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  13133219
Bank Swift Code      SBININBB250",PO Number :03,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 324.71  USD,324.71,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.89%):  15.88 USD,15.88,INVOICE,TOTAL : 334.06 USD,334.06,"Total in words:  three hundred and thir-
ty-four point zero six",Template1_Instance108.json
"Buyer :Cheryl Hawkins
8569 Woods Drive Apt. 239
Ericastad, WY 82917 US
Tel:+(187)657-2210
Email:michellemorales@example.net
Site:https://rodriguez.com/",8569 Woods Drive Apt. 239,"Ericastad, WY 82917 US",,michellemorales@example.net,Buyer :Cheryl Hawkins,"Buyer :Cheryl Hawkins | 8569 Woods Drive Apt. 239 | Ericastad, WY 82917 US | Tel:+(187)657-2210 | Email:michellemorales@example.net | Site:https://rodriguez.com/",https://rodriguez.com/,+(187)657-2210,USD,Date: 03-Jan-2015,2015-01-03,DISCOUNT(4.23%): (-)  31.95,-31.95,Due Date : 23-Mar-1999,1999-03-23,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  17938157
Bank Swift Code      SBININBB250",PO Number :24,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 755.30  USD,755.3,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.67%):  27.75 USD,27.75,INVOICE,TOTAL : 748.38 USD,748.38,"Total in words:  seven hundred and forty-
-eight point three eight",Template1_Instance109.json
"Buyer :Janice Nguyen
193 Troy Radial
Crossborough, NV 81506 US
Tel:+(908)834-1601
Email:johnsonkarina@example.org
Site:http://livingston.com/",193 Troy Radial,"Crossborough, NV 81506 US",,johnsonkarina@example.org,Buyer :Janice Nguyen,"Buyer :Janice Nguyen | 193 Troy Radial | Crossborough, NV 81506 US | Tel:+(908)834-1601 | Email:johnsonkarina@example.org | Site:http://livingston.com/",http://livingston.com/,+(908)834-1601,USD,Invoice Date: 11-Aug-2017,2017-08-11,DISCOUNT(4.43%): (-)  12.7,-12.7,Due Date : 23-May-2000,2000-05-23,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  18865073
Bank Swift Code      SBININBB250",PO Number :99,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 286.76  $,286.76,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.35%):  15.34 $,15.34,INVOICE,TOTAL : 291.69 $,291.69,"Total in words:  two hundred and nine-
ty-one point six nine",Template1_Instance11.json
"Bill to:Cathy Peterson
5569 Dunn Ferry Apt. 021
Andrewview, NH 92778 US
Tel:+(662)466-0405
Email:jgomez@example.net
Site:https://oconnor.biz/",5569 Dunn Ferry Apt. 021,"Andrewview, NH 92778 US",,jgomez@example.net,Bill to:Cathy Peterson,"Bill to:Cathy Peterson | 5569 Dunn Ferry Apt. 021 | Andrewview, NH 92778 US | Tel:+(662)466-0405 | Email:jgomez@example.net | Site:https://oconnor.biz/",https://oconnor.biz/,+(662)466-0405,USD,Invoice Date: 10-Feb-2019,2019-02-10,DISCOUNT(3.83%): (-)  21.57,-21.57,Due Date : 18-Mar-2001,2001-03-18,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           Central Bank of England
Branch Name          Raf CAMP
Bank Account Number  10624895
Bank Swift Code      SBININBB250",PO Number :10,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 563.12  $,563.12,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.47%):  19.52 $,19.52,TAX INVOICE,TOTAL : 572.33 $,572.33,"Total in words:  five hundred and sevent-
y-two point three three",Template1_Instance110.json
"Buyer :Cheryl Brown
5147 Michelle Mall Suite 662
West Donaldville, NE 51677 US
Tel:+(231)241-1554
Email:joseph84@example.org
Site:https://www.good-mills.com/",5147 Michelle Mall Suite 662,"West Donaldville, NE 51677 US",,joseph84@example.org,Buyer :Cheryl Brown,"Buyer :Cheryl Brown | 5147 Michelle Mall Suite 662 | West Donaldville, NE 51677 US | Tel:+(231)241-1554 | Email:joseph84@example.org | Site:https://www.good-mills.com/",https://www.good-mills.com/,+(231)241-1554,USD,Date: 22-May-2009,2009-05-22,DISCOUNT(1.79%): (-)  11.0,-11.0,Due Date : 15-May-2012,2012-05-15,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of California
Branch Name          Raf CAMP
Bank Account Number  19761845
Bank Swift Code      SBININBB250",PO Number :72,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 614.49  USD,614.49,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.07%):  37.30 USD,37.3,TAX INVOICE,TOTAL : 641.71 USD,641.71,"Total in words:  six hundred and fort-
y-one point seven one",Template1_Instance111.json
"Bill to:Ray Davis
452 Strong Shoals
West Samantha, OH 40926 US
Tel:+(087)543-3832
Email:pollardregina@example.net
Site:https://jones.com/",452 Strong Shoals,"West Samantha, OH 40926 US",,pollardregina@example.net,Bill to:Ray Davis,"Bill to:Ray Davis | 452 Strong Shoals | West Samantha, OH 40926 US | Tel:+(087)543-3832 | Email:pollardregina@example.net | Site:https://jones.com/",https://jones.com/,+(087)543-3832,USD,Date: 21-Feb-2020,2020-02-21,DISCOUNT(3.67%): (-)  25.59,-25.59,Due Date : 05-Oct-2019,2019-10-05,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  15325482
Bank Swift Code      SBININBB250",PO Number :30,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 697.36  $,697.36,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.86%):  40.89 $,40.89,INVOICE,TOTAL : 730.72 $,730.72,"Total in words:  seven hundred and th-
irty point seven two",Template1_Instance112.json
"Bill to:April Clay
2926 Mark Divide Suite 529
West Blake, VT 74736 US
Tel:+(886)174-7011
Email:deandavis@example.net
Site:https://ramirez.com/",2926 Mark Divide Suite 529,"West Blake, VT 74736 US",,deandavis@example.net,Bill to:April Clay,"Bill to:April Clay | 2926 Mark Divide Suite 529 | West Blake, VT 74736 US | Tel:+(886)174-7011 | Email:deandavis@example.net | Site:https://ramirez.com/",https://ramirez.com/,+(886)174-7011,EUR,Date: 07-Feb-1998,1998-02-07,DISCOUNT(1.82%): (-)  19.34,-19.34,Due Date : 22-Jun-2016,2016-06-22,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  16589670
Bank Swift Code      SBININBB250",PO Number :97,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1062.43  EUR,2.43,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.95%):  73.83 EUR,73.83,TAX INVOICE,TOTAL : 1099.50 EUR,9.5,"Total in words:  one thousand and ni-
nety-nine point five",Template1_Instance113.json
"Buyer :Wanda Cox
12747 Katie Station
Thompsonberg, NJ 54670 US
Tel:+(002)538-1949
Email:davidsonrobert@example.com
Site:https://www.petersen.com/",12747 Katie Station,"Thompsonberg, NJ 54670 US",,davidsonrobert@example.com,Buyer :Wanda Cox,"Buyer :Wanda Cox | 12747 Katie Station | Thompsonberg, NJ 54670 US | Tel:+(002)538-1949 | Email:davidsonrobert@example.com | Site:https://www.petersen.com/",https://www.petersen.com/,+(002)538-1949,EUR,Invoice Date: 14-Oct-2021,2021-10-14,DISCOUNT(2.4%): (-)  35.34,-35.34,Due Date : 28-Sep-2018,2018-09-28,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  15290172
Bank Swift Code      SBININBB250",PO Number :01,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1472.62  EUR,2.62,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.66%):  83.40 EUR,83.4,INVOICE,TOTAL : 1540.85 EUR,0.85,"Total in words:  one thousand, five hundred-
and forty point eight five",Template1_Instance114.json
"Bill to:Courtney Soto
07526 Vargas Course Apt. 040
Jacobstad, MP 34229 US
Tel:+(863)858-4235
Email:jefferytorres@example.org
Site:https://www.gordon.com/",07526 Vargas Course Apt. 040,"Jacobstad, MP 34229 US",,jefferytorres@example.org,Bill to:Courtney Soto,"Bill to:Courtney Soto | 07526 Vargas Course Apt. 040 | Jacobstad, MP 34229 US | Tel:+(863)858-4235 | Email:jefferytorres@example.org | Site:https://www.gordon.com/",https://www.gordon.com/,+(863)858-4235,USD,Invoice Date: 20-Aug-2001,2001-08-20,DISCOUNT(4.03%): (-)  15.81,-15.81,Due Date : 24-Oct-1993,1993-10-24,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of England
Branch Name          Raf CAMP
Bank Account Number  15266855
Bank Swift Code      SBININBB250",PO Number :94,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 392.21  USD,392.21,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.14%):  24.10 USD,24.1,COMMERCIAL INVOICE,TOTAL : 406.86 USD,406.86,"Total in words:  four hundred and s-
ix point eight six",Template1_Instance115.json
"Buyer :Jasmine Davis
911 Wallace Camp Suite 905
New Lindahaven, PW 51031 US
Tel:+(810)203-4116
Email:vbarnes@example.org
Site:https://ortiz.com/",911 Wallace Camp Suite 905,"New Lindahaven, PW 51031 US",,vbarnes@example.org,Buyer :Jasmine Davis,"Buyer :Jasmine Davis | 911 Wallace Camp Suite 905 | New Lindahaven, PW 51031 US | Tel:+(810)203-4116 | Email:vbarnes@example.org | Site:https://ortiz.com/",https://ortiz.com/,+(810)203-4116,EUR,Invoice Date: 18-Apr-2019,2019-04-18,DISCOUNT(3.82%): (-)  22.64,-22.64,Due Date : 06-Dec-1997,1997-12-06,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           State Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  18582412
Bank Swift Code      SBININBB250",PO Number :94,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 592.65  EUR,592.65,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.33%):  25.66 EUR,25.66,COMMERCIAL INVOICE,TOTAL : 590.93 EUR,590.93,"Total in words:  five hundred and nin-
ety point nine three",Template1_Instance116.json
"Buyer :Jason Pena
043 Lee Haven Apt. 140
Bergtown, RI 94535 US
Tel:+(028)833-4920
Email:david19@example.org
Site:http://www.mccoy.com/",043 Lee Haven Apt. 140,"Bergtown, RI 94535 US",,david19@example.org,Buyer :Jason Pena,"Buyer :Jason Pena | 043 Lee Haven Apt. 140 | Bergtown, RI 94535 US | Tel:+(028)833-4920 | Email:david19@example.org | Site:http://www.mccoy.com/",http://www.mccoy.com/,+(028)833-4920,EUR,Invoice Date: 22-Apr-2002,2002-04-22,DISCOUNT(4.59%): (-)  18.49,-18.49,Due Date : 21-Oct-2019,2019-10-21,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  12221993
Bank Swift Code      SBININBB250",PO Number :21,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 402.81  EUR,402.81,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.70%):  14.89 EUR,14.89,TAX INVOICE,TOTAL : 410.09 EUR,410.09,"Total in words:  four hundred and t-
en point zero nine",Template1_Instance117.json
"Bill to:John Frederick
44990 Kevin Coves
East Nathan, MH 20565 US
Tel:+(246)174-5374
Email:heather60@example.org
Site:https://www.russell.net/",44990 Kevin Coves,"East Nathan, MH 20565 US",,heather60@example.org,Bill to:John Frederick,"Bill to:John Frederick | 44990 Kevin Coves | East Nathan, MH 20565 US | Tel:+(246)174-5374 | Email:heather60@example.org | Site:https://www.russell.net/",https://www.russell.net/,+(246)174-5374,USD,Invoice Date: 10-Aug-2015,2015-08-10,DISCOUNT(1.3%): (-)  9.01,-9.01,Due Date : 08-Dec-1995,1995-12-08,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  18023691
Bank Swift Code      SBININBB250",PO Number :65,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 693.05  $,693.05,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.64%):  25.22 $,25.22,TAX INVOICE,TOTAL : 702.75 $,702.75,"Total in words:  seven hundred and t-
wo point seven five",Template1_Instance118.json
"Bill to:Wendy Drake
756 Claire Inlet Suite 825
Samanthaview, MT 70815 US
Tel:+(845)461-8730
Email:tiffany03@example.net
Site:https://moore-navarro.biz/",756 Claire Inlet Suite 825,"Samanthaview, MT 70815 US",,tiffany03@example.net,Bill to:Wendy Drake,"Bill to:Wendy Drake | 756 Claire Inlet Suite 825 | Samanthaview, MT 70815 US | Tel:+(845)461-8730 | Email:tiffany03@example.net | Site:https://moore-navarro.biz/",https://moore-navarro.biz/,+(845)461-8730,USD,Invoice Date: 06-Apr-2016,2016-04-06,DISCOUNT(1.48%): (-)  9.57,-9.57,Due Date : 14-Jun-2004,2004-06-14,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  17045952
Bank Swift Code      SBININBB250",PO Number :72,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 646.73  USD,646.73,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.90%):  25.20 USD,25.2,TAX INVOICE,TOTAL : 649.68 USD,649.68,"Total in words:  six hundred and forty-
-nine point six eight",Template1_Instance119.json
"Buyer :David Aguirre
917 Mcclain Streets Apt. 451
Moralesburgh, FM 84325 US
Tel:+(221)488-0938
Email:rsmith@example.net
Site:http://www.morton.com/",917 Mcclain Streets Apt. 451,"Moralesburgh, FM 84325 US",,rsmith@example.net,Buyer :David Aguirre,"Buyer :David Aguirre | 917 Mcclain Streets Apt. 451 | Moralesburgh, FM 84325 US | Tel:+(221)488-0938 | Email:rsmith@example.net | Site:http://www.morton.com/",http://www.morton.com/,+(221)488-0938,EUR,Invoice Date: 18-Mar-2001,2001-03-18,DISCOUNT(2.82%): (-)  6.42,-6.42,Due Date : 09-Sep-2010,2010-09-09,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  13551954
Bank Swift Code      SBININBB250",PO Number :49,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 227.73  EUR,227.73,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.34%):  9.89 EUR,9.89,TAX INVOICE,TOTAL : 234.82 EUR,234.82,"Total in words:  two hundred and thirt-
y-four point eight two",Template1_Instance12.json
"Bill to:William Martinez
4013 Costa Forges Suite 670
Bennettborough, WA 93040 US
Tel:+(033)681-2164
Email:dsullivan@example.net
Site:http://www.martin-graves.com/",4013 Costa Forges Suite 670,"Bennettborough, WA 93040 US",,dsullivan@example.net,Bill to:William Martinez,"Bill to:William Martinez | 4013 Costa Forges Suite 670 | Bennettborough, WA 93040 US | Tel:+(033)681-2164 | Email:dsullivan@example.net | Site:http://www.martin-graves.com/",http://www.martin-graves.com/,+(033)681-2164,USD,Date: 04-Apr-2007,2007-04-04,DISCOUNT(3.07%): (-)  23.25,-23.25,Due Date : 13-Jul-1994,1994-07-13,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  12950959
Bank Swift Code      SBININBB250",PO Number :52,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 757.26  USD,757.26,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.08%):  30.87 USD,30.87,COMMERCIAL INVOICE,TOTAL : 774.65 USD,774.65,"Total in words:  seven hundred and seve-
nty-four point six five",Template1_Instance120.json
"Buyer :Michael Williams
89975 Stewart Park Suite 873
East Charlesborough, SC 13895 US
Tel:+(809)025-1003
Email:erin98@example.org
Site:https://bauer.com/",89975 Stewart Park Suite 873,"East Charlesborough, SC 13895 US",,erin98@example.org,Buyer :Michael Williams,"Buyer :Michael Williams | 89975 Stewart Park Suite 873 | East Charlesborough, SC 13895 US | Tel:+(809)025-1003 | Email:erin98@example.org | Site:https://bauer.com/",https://bauer.com/,+(809)025-1003,USD,Date: 03-May-2007,2007-05-03,DISCOUNT(2.54%): (-)  7.9,-7.9,Due Date : 08-Apr-2002,2002-04-08,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of England
Branch Name          Raf CAMP
Bank Account Number  13141281
Bank Swift Code      SBININBB250",PO Number :89,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 311.00  $,311.0,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.92%):  21.54 $,21.54,INVOICE,TOTAL : 323.05 $,323.05,"Total in words:  three hundred and twent-
y-three point zero five",Template1_Instance121.json
"Bill to:Jason Rodriguez
52697 Paul Brooks Suite 422
East Brian, AL 05413 US
Tel:+(711)929-7120
Email:eray@example.com
Site:https://www.andrews.com/",52697 Paul Brooks Suite 422,"East Brian, AL 05413 US",,eray@example.com,Bill to:Jason Rodriguez,"Bill to:Jason Rodriguez | 52697 Paul Brooks Suite 422 | East Brian, AL 05413 US | Tel:+(711)929-7120 | Email:eray@example.com | Site:https://www.andrews.com/",https://www.andrews.com/,+(711)929-7120,USD,Date: 20-Aug-2018,2018-08-20,DISCOUNT(1.94%): (-)  21.42,-21.42,Due Date : 17-Nov-2007,2007-11-17,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  13374102
Bank Swift Code      SBININBB250",PO Number :26,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1104.03  $,4.03,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.84%):  75.50 $,75.5,TAX INVOICE,TOTAL : 1153.59 $,3.59,"Total in words:  one thousand, one hundred an-
d fifty-three point five nine",Template1_Instance122.json
"Buyer :Shelby Williams
57287 Hensley Underpass Apt. 034
South Jerryberg, WV 52779 US
Tel:+(050)147-0550
Email:williamsdavid@example.org
Site:http://rodriguez.com/",57287 Hensley Underpass Apt. 034,"South Jerryberg, WV 52779 US",,williamsdavid@example.org,Buyer :Shelby Williams,"Buyer :Shelby Williams | 57287 Hensley Underpass Apt. 034 | South Jerryberg, WV 52779 US | Tel:+(050)147-0550 | Email:williamsdavid@example.org | Site:http://rodriguez.com/",http://rodriguez.com/,+(050)147-0550,USD,Invoice Date: 21-Feb-2018,2018-02-21,DISCOUNT(1.85%): (-)  4.21,-4.21,Due Date : 07-Feb-2013,2013-02-07,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  18702862
Bank Swift Code      SBININBB250",PO Number :09,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 227.51  $,227.51,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.25%):  14.23 $,14.23,COMMERCIAL INVOICE,TOTAL : 232.64 $,232.64,"Total in words:  two hundred and thir-
ty-two point six four",Template1_Instance123.json
