BILL_TO,CURRENCY,DATE,DATE_NORM,DISCOUNT,DISCOUNT_AMOUNT,DUE_DATE,DUE_DATE_NORM,INVOICE_INFO,NOTE,SELLER_ADDRESS,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,_source_file
"BILL_TO:
Nicole Buck
1866 Brown Corners
Paulbury, CO 35910 US
Tel:+(466)607-8699
Email:joshuaallen@example.net
Site:https://www.gonzalez.com/",EUR,Invoice Date: 11-Jun-2020,2020-06-11,DISCOUNT(4.32%): (-)  21.09,-21.09,Due Date : 14-Jun-2004,2004-06-14,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 488.28  EUR,488.28,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 500.87 EUR,500.87,Template4_Instance19.json
"BILL_TO:
Karen Figueroa
530 Moore Crossroad Apt. 271
West Richard, VT 78730 US
Tel:+(699)127-1320
Email:vincentbell@example.org
Site:https://lawrence-vincent.com/",USD,Invoice Date: 04-Mar-2022,2022-03-04,DISCOUNT(2.77%): (-)  17.48,-17.48,Due Date : 23-Apr-2008,2008-04-23,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 631.05  $,631.05,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 652.11 $,652.11,Template4_Instance190.json
"BILL_TO:
Melissa Davis
5063 Tammy Crossing Suite 717
Harperton, GA 59694 US
Tel:+(838)651-7010
Email:nicolehawkins@example.net
Site:http://garcia.com/",EUR,Invoice Date: 25-Feb-2012,2012-02-25,DISCOUNT(3.16%): (-)  19.0,-19.0,Due Date : 13-Sep-1995,1995-09-13,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 601.34  EUR,601.34,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 598.45 EUR,598.45,Template4_Instance191.json
"BILL_TO:
Blake Thomas
02686 Corey Knoll Suite 768
South Marybury, IN 85108 US
Tel:+(221)661-0732
Email:pharris@example.com
Site:https://www.johnson.org/",USD,Date: 05-Apr-2010,2010-04-05,DISCOUNT(2.15%): (-)  3.94,-3.94,Due Date : 27-May-1999,1999-05-27,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 183.10  USD,183.1,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 187.68 USD,187.68,Template4_Instance192.json
"BILL_TO:
Dawn Lynch
143 Harris Corners Suite 491
Port Heather, NY 26093 US
Tel:+(563)113-8216
Email:jane50@example.net
Site:https://ayala.com/",USD,Date: 09-Mar-2019,2019-03-09,DISCOUNT(4.43%): (-)  5.31,-5.31,Due Date : 10-Jan-2015,2015-01-10,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 119.96  $,119.96,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 121.78 $,121.78,Template4_Instance193.json
"BILL_TO:
Dakota Mcdonald
30736 Smith Point Suite 606
New Jonathanborough, OR 24765 US
Tel:+(807)310-6678
Email:samantha53@example.com
Site:https://www.torres.com/",USD,Date: 20-Jun-2018,2018-06-20,DISCOUNT(3.44%): (-)  15.57,-15.57,Due Date : 04-Jun-2011,2011-06-04,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 452.49  $,452.49,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 451.30 $,451.3,Template4_Instance194.json
"BILL_TO:
Patrick Wallace
5103 Ayala Estates
Cunninghamburgh, PW 99028 US
Tel:+(384)347-0947
Email:martinezdebra@example.com
Site:https://acevedo.biz/",USD,Invoice Date: 28-Nov-2013,2013-11-28,DISCOUNT(3.66%): (-)  20.24,-20.24,Due Date : 21-Mar-2014,2014-03-21,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 552.94  $,552.94,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 572.52 $,572.52,Template4_Instance195.json
"BILL_TO:
Emily Wolf
325 Rodriguez Common Suite 073
Foxberg, OK 29281 US
Tel:+(667)963-5163
Email:lutzjames@example.com
Site:https://www.washington-martin.com/",EUR,Date: 03-Jan-1994,1994-01-03,DISCOUNT(2.11%): (-)  9.59,-9.59,Due Date : 27-Jun-2008,2008-06-27,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 454.48  EUR,454.48,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 466.79 EUR,466.79,Template4_Instance196.json
"BILL_TO:
Raymond Mosley
499 Smith Shoal Suite 012
Patelmouth, LA 69802 US
Tel:+(365)853-0234
Email:amanda40@example.net
Site:https://norman.biz/",USD,Invoice Date: 27-Jun-2013,2013-06-27,DISCOUNT(2.67%): (-)  5.71,-5.71,Due Date : 12-Jul-2020,2020-07-12,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 214.04  $,214.04,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 220.80 $,220.8,Template4_Instance197.json
"BILL_TO:
Jeffrey Miller
28590 Nicholas Throughway Suite 101
Christopherstad, GA 07049 US
Tel:+(341)528-3448
Email:ygonzales@example.org
Site:http://www.bean.net/",EUR,Invoice Date: 21-Dec-2018,2018-12-21,DISCOUNT(3.94%): (-)  22.63,-22.63,Due Date : 17-Apr-1998,1998-04-17,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 574.45  EUR,574.45,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 596.24 EUR,596.24,Template4_Instance198.json
"BILL_TO:
Shawn Yang
9483 Nancy Passage Suite 435
Smithborough, VA 92198 US
Tel:+(693)072-9425
Email:jameswalters@example.com
Site:http://gibson-horn.com/",EUR,Date: 02-Feb-2022,2022-02-02,DISCOUNT(3.03%): (-)  9.89,-9.89,Due Date : 18-Apr-2016,2016-04-18,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 326.40  EUR,326.4,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 328.57 EUR,328.57,Template4_Instance199.json
"BILL_TO:
Tiffany Cox
7008 Evans Plaza Apt. 176
South Timothyshire, NM 96811 US
Tel:+(101)862-6821
Email:allenbrian@example.net
Site:https://www.house-pena.com/",USD,Invoice Date: 03-Mar-2015,2015-03-03,DISCOUNT(4.27%): (-)  7.06,-7.06,Due Date : 26-Dec-2002,2002-12-26,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 165.38  $,165.38,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 165.52 $,165.52,Template4_Instance2.json
"BILL_TO:
Wayne Montgomery
6518 Taylor Causeway
New Melissatown, WI 43230 US
Tel:+(922)296-6782
Email:pamelamartinez@example.org
Site:http://jones.biz/",EUR,Invoice Date: 28-Feb-1997,1997-02-28,DISCOUNT(2.24%): (-)  23.96,-23.96,Due Date : 08-Apr-2004,2004-04-08,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1069.55  EUR,9.55,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 1117.48 EUR,7.48,Template4_Instance20.json
"BILL_TO:
Nicholas Williams
8666 Bill Lakes
West Shane, UT 04313 US
Tel:+(395)752-6528
Email:barnesnicholas@example.com
Site:https://www.pierce.biz/",EUR,Date: 13-Jul-2014,2014-07-13,DISCOUNT(3.71%): (-)  20.37,-20.37,Due Date : 09-Nov-1999,1999-11-09,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 549.06  EUR,549.06,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 563.11 EUR,563.11,Template4_Instance21.json
"BILL_TO:
Amanda Jones
987 Henry Corner Apt. 134
Bookermouth, AK 73533 US
Tel:+(279)967-9912
Email:jessicadixon@example.com
Site:http://www.riley.com/",USD,Invoice Date: 27-Dec-2022,2022-12-27,DISCOUNT(3.96%): (-)  30.31,-30.31,Due Date : 28-Aug-2006,2006-08-28,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 765.33  $,765.33,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 804.34 $,804.34,Template4_Instance22.json
"BILL_TO:
Cynthia Stokes
42889 Jill Shoals
Ramosside, MA 05411 US
Tel:+(345)077-8706
Email:coffeydana@example.net
Site:http://www.moore-schneider.com/",USD,Date: 19-Aug-2009,2009-08-19,DISCOUNT(3.05%): (-)  42.34,-42.34,Due Date : 24-Sep-2002,2002-09-24,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1388.27  USD,8.27,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 1460.30 USD,0.3,Template4_Instance23.json
"BILL_TO:
Elizabeth Perkins
9278 Stein Unions
Port Robin, GU 09420 US
Tel:+(957)296-6441
Email:mooredaniel@example.org
Site:http://wallace.biz/",USD,Invoice Date: 04-Feb-2021,2021-02-04,DISCOUNT(4.97%): (-)  54.36,-54.36,Due Date : 11-Apr-1995,1995-04-11,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1093.86  $,3.86,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 1106.80 $,6.8,Template4_Instance24.json
"BILL_TO:
Robert Sweeney
54065 April Street
North Ronnieberg, IA 23402 US
Tel:+(966)996-4331
Email:david17@example.com
Site:http://www.beck-west.com/",USD,Invoice Date: 02-Sep-1995,1995-09-02,DISCOUNT(2.94%): (-)  26.79,-26.79,Due Date : 29-Aug-2003,2003-08-29,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 911.32  USD,911.32,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 907.87 USD,907.87,Template4_Instance25.json
"BILL_TO:
Jared Fields
46797 Stewart Heights
New Joshua, AS 82765 US
Tel:+(253)571-2074
Email:kimberlygood@example.net
Site:https://www.woodard-stanley.com/",USD,Date: 22-Apr-2011,2011-04-22,DISCOUNT(1.06%): (-)  1.51,-1.51,Due Date : 04-Jun-2015,2015-06-04,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 142.59  $,142.59,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 141.91 $,141.91,Template4_Instance26.json
"BILL_TO:
David Robinson
018 Ford Canyon
Englishport, MP 74964 US
Tel:+(579)771-5806
Email:douglas96@example.net
Site:https://tate.com/",EUR,Invoice Date: 27-Jan-1997,1997-01-27,DISCOUNT(3.54%): (-)  14.78,-14.78,Due Date : 21-Feb-2007,2007-02-21,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 417.58  EUR,417.58,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 434.28 EUR,434.28,Template4_Instance27.json
"BILL_TO:
Carol Hester
21130 Ali Inlet
Laraburgh, MA 25073 US
Tel:+(286)917-7472
Email:lisa49@example.org
Site:https://www.hanson-santana.com/",EUR,Invoice Date: 10-Apr-2022,2022-04-10,DISCOUNT(1.86%): (-)  7.89,-7.89,Due Date : 19-Aug-2018,2018-08-19,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 424.37  EUR,424.37,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 445.23 EUR,445.23,Template4_Instance28.json
"BILL_TO:
Tracy Smith
69573 Mitchell Orchard Suite 518
Janefurt, VA 54893 US
Tel:+(012)284-9794
Email:sharpjulie@example.net
Site:https://johnson.com/",USD,Date: 15-Mar-2007,2007-03-15,DISCOUNT(2.93%): (-)  1.06,-1.06,Due Date : 17-Jan-2022,2022-01-17,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 36.13  $,36.13,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 36.65 $,36.65,Template4_Instance29.json
"BILL_TO:
Joshua Holt
456 Rebecca Ville Suite 970
North Joshua, PA 70961 US
Tel:+(684)588-5419
Email:christopherflores@example.net
Site:http://allen.org/",USD,Invoice Date: 26-Nov-2005,2005-11-26,DISCOUNT(4.52%): (-)  42.89,-42.89,Due Date : 15-Sep-2008,2008-09-15,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 948.88  USD,948.88,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 995.53 USD,995.53,Template4_Instance3.json
"BILL_TO:
Amanda Wilcox
691 Turner Fords Suite 297
North Destinytown, LA 44273 US
Tel:+(277)639-1200
Email:claudiabolton@example.net
Site:http://griffin.com/",EUR,Date: 21-Sep-2000,2000-09-21,DISCOUNT(1.93%): (-)  9.73,-9.73,Due Date : 11-Dec-1995,1995-12-11,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 503.90  EUR,503.9,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 519.85 EUR,519.85,Template4_Instance30.json
"BILL_TO:
Cheryl Smith
277 Moore Summit Suite 936
Lake Pamelabury, AS 27412 US
Tel:+(700)251-5306
Email:williamshort@example.org
Site:http://bridges.com/",USD,Invoice Date: 30-Jun-2021,2021-06-30,DISCOUNT(2.28%): (-)  23.94,-23.94,Due Date : 10-Nov-2010,2010-11-10,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1050.21  $,0.21,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 1078.73 $,8.73,Template4_Instance31.json
"BILL_TO:
Stephen Zimmerman
609 Brooke Port
West Aaron, IL 56860 US
Tel:+(483)292-5153
Email:harrishector@example.com
Site:http://www.johnson-ramirez.org/",EUR,Date: 14-Oct-2001,2001-10-14,DISCOUNT(3.57%): (-)  22.85,-22.85,Due Date : 02-Feb-2014,2014-02-02,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 640.16  EUR,640.16,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 640.48 EUR,640.48,Template4_Instance32.json
"BILL_TO:
Amy Keller
7970 Garza Orchard Suite 470
Harrisonfurt, NC 27185 US
Tel:+(789)553-0506
Email:haileydominguez@example.org
Site:http://rose.com/",EUR,Date: 13-Aug-2018,2018-08-13,DISCOUNT(1.24%): (-)  3.46,-3.46,Due Date : 29-Jun-2021,2021-06-29,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 278.93  EUR,278.93,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 289.20 EUR,289.2,Template4_Instance33.json
"BILL_TO:
William Kemp
023 Mann Hills
Port Alexandriafort, NV 10933 US
Tel:+(788)739-4955
Email:meredithklein@example.net
Site:https://moore.biz/",USD,Date: 08-Jan-2000,2000-01-08,DISCOUNT(1.37%): (-)  10.75,-10.75,Due Date : 10-Apr-2000,2000-04-10,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 784.65  $,784.65,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 775.22 $,775.22,Template4_Instance34.json
"BILL_TO:
Krystal Cole
53061 Murphy Lock
Patrickstad, AK 28840 US
Tel:+(057)996-6304
Email:antoniohenderson@example.net
Site:http://www.johnson-briggs.com/",USD,Date: 04-Aug-2012,2012-08-04,DISCOUNT(2.17%): (-)  4.11,-4.11,Due Date : 26-Oct-2012,2012-10-26,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 189.21  USD,189.21,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 196.09 USD,196.09,Template4_Instance35.json
"BILL_TO:
Margaret Clark
395 Thomas Views
North Jeff, OR 55332 US
Tel:+(290)714-3925
Email:patrick23@example.org
Site:https://buchanan.com/",USD,Date: 07-Sep-2001,2001-09-07,DISCOUNT(1.5%): (-)  6.51,-6.51,Due Date : 03-May-2008,2008-05-03,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 433.98  $,433.98,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 447.67 $,447.67,Template4_Instance36.json
"BILL_TO:
Brandon Smith
3705 Murray Inlet Suite 433
East Ryanland, AR 14956 US
Tel:+(478)611-1268
Email:daniel81@example.net
Site:https://www.duran-martin.com/",USD,Invoice Date: 29-Jul-2001,2001-07-29,DISCOUNT(1.83%): (-)  8.55,-8.55,Due Date : 15-Mar-1999,1999-03-15,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 467.42  $,467.42,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 476.18 $,476.18,Template4_Instance37.json
"BILL_TO:
Abigail Harper
141 Stephanie Fall
Lake James, GA 08591 US
Tel:+(495)222-1897
Email:reginaldcooley@example.org
Site:https://www.jones.info/",USD,Invoice Date: 25-Dec-2006,2006-12-25,DISCOUNT(4.76%): (-)  37.51,-37.51,Due Date : 06-Jul-2021,2021-07-06,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 787.94  USD,787.94,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 823.88 USD,823.88,Template4_Instance38.json
"BILL_TO:
Jeffrey Key
623 Smith View Suite 923
Williamsstad, MA 96086 US
Tel:+(610)813-8347
Email:mendezjoseph@example.net
Site:http://www.flores-brown.com/",USD,Date: 06-Jan-2017,2017-01-06,DISCOUNT(1.95%): (-)  10.73,-10.73,Due Date : 14-Aug-2015,2015-08-14,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 550.16  USD,550.16,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 572.14 USD,572.14,Template4_Instance39.json
"BILL_TO:
Amanda Turner
27865 Macias Cape Suite 902
Alexanderstad, MD 96980 US
Tel:+(925)061-9142
Email:hwagner@example.com
Site:http://garner-wilson.com/",USD,Date: 08-Apr-2004,2004-04-08,DISCOUNT(4.97%): (-)  52.93,-52.93,Due Date : 11-May-2018,2018-05-11,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1064.96  $,4.96,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 1099.38 $,9.38,Template4_Instance4.json
